date,symbol,currassets,totassets,cogs,longtdebt,depamort,ebit,ebitda,currliab,totliab,netincome,rev,tax,roe,tat,de,pm
20130131,CHKE,8.824,33.652,13.77,13.228,1.694,11.094,12.788,6.715,20.126,6.833,26.558,4.039,0.5051752181,0.789195293,1.487949135,0.2572859402
20130131,DSW,821.79,1262.103,1475.257,0,57.801,245.451,303.252,275.311,403.524,146.439,2257.778,95.427,0.1705597272,1.7889015397,0.4699905309,0.0648597869
20130331,CRVL,92.9,182.382,321.911,0,15.739,43.895,59.634,52.755,70.98,26.73,429.31,17.165,0.2399418323,2.3539055389,0.6371519362,0.0622627006
20130131,VVTV,170.712,212.099,374.248,38,13.424,-12.186,1.238,96.4,134.82,-27.676,586.82,0.02,-0.358130928,2.7667268587,1.7445877923,-0.047162673
20130430,0161A,1638.1,7363.1,2567.9,3902.7,122.5,412.8,535.3,619.5,5769.2,92.2,3819.4,47.2,0.0578455361,0.5187217341,3.6195495326,0.0241399173
20130331,ALKS,408.588,1470.291,138.567,362.258,73.751,97.459,171.21,85.93,517.917,24.983,575.548,10.458,0.0262323415,0.3914517602,0.5438168199,0.0434073266
20130331,MNRO,166.41,711.532,426.35,186.746,27.5,73.705,101.205,136.399,346.49,42.567,731.997,24.257,0.1166084998,1.0287618828,0.9491784507,0.0581518777
20130930,EZPW,531.667,1345.29,314.75,216.33,33.56,140.925,174.485,141.901,375.371,34.077,1010.307,29.575,0.0351338617,0.7509956961,0.3870127299,0.0337293516
20130430,FIZZ,130.941,208.642,435.757,50,9,71.027,80.027,63.437,138.326,46.92,662.007,23.531,0.6672734513,3.1729325831,1.967205188,0.0708753835
20130131,BONT,836.927,1634.209,1873.89,821.342,92.972,75.799,168.771,492.65,1523.603,-21.553,2978.836,0.228,-0.194862847,1.8227998989,13.77504837,-0.007235377
20130731,ARIS,7.166,33.128,4.895,4.219,3.022,1.418,4.44,11.955,17.079,-0.753,30.102,-1.133,-0.046918811,0.9086573291,1.0641784535,-0.025014949
20130331,EDIG,1.999,2.116,0.615,0,0.005,-1.542,-1.537,0.34,0.34,-1.483,0.442,-0.059,-0.835022523,0.2088846881,0.1914414414,-3.35520362
20130731,CGNOF,133.219,294.741,70.406,0,11.59,4.279,15.869,32.493,92.181,1.397,130.97,7.5,0.006896722,0.4443562314,0.4550799763,0.0106665649
20130630,JBSS,223.79,374.744,597.655,33.665,16.717,40.959,57.676,108.798,159.44,21.76,734.334,13.536,0.1010663991,1.9595617275,0.7405343143,0.0296322927
20130630,PRGO,2236.9,5350.8,2088.7,1927.8,160.2,711.4,871.6,749.5,3018.2,441.9,3539.8,165.8,0.1894452542,0.6615459371,1.2939209466,0.1248375614
20130930,TTEK,871.642,1799.092,2284.847,203.438,61.918,67.258,129.176,483.133,800.289,-2.141,2613.755,14.038,-0.002143566,1.4528189776,0.801248094,-0.000819128
20130331,AMSC,120.185,216.754,59.207,9.248,13.054,-48.019,-34.965,79.757,91.636,-66.131,87.419,-0.264,-0.52854905,0.4033097428,0.7323966176,-0.756483144
20130930,QCOM,19555,45516,8542,17,1014,7854,8868,5213,9429,6853,24866,1349,0.1899021808,0.5463133843,0.2612852274,0.275597201
20130630,AHPI,17.706,29.339,29.004,0,1.306,-2.494,-1.188,4.024,4.024,-1.257,38.552,-0.74,-0.049654355,1.3140188827,0.15895714,-0.032605312
20130630,PEYE,2.271,2.303,1.844,0,0.021,-1.236,-1.215,0.593,0.593,-1.788,2.52,0.001,-1.045614035,1.094224924,0.3467836257,-0.70952381
20130331,ABAX,152.963,201.763,81.384,0.682,6.298,27.748,34.046,20.019,25.569,27.459,186.025,14.93,0.1558452615,0.9219975912,0.145118449,0.1476091923
20130630,MSON,13.203,17.36,6.655,0,0.785,-2.82,-2.035,3.486,3.583,-2.671,17.339,-0.075,-0.193873848,0.9987903226,0.260071133,-0.154045793
20130930,WFM,1980,5538,7959,26,329,883,1212,1088,1660,551,12917,343,0.1420835482,2.3324304803,0.4280556988,0.0426569637
20131031,SNPS,1447.977,4358.935,282.915,75,187.404,258.201,445.605,1222.919,1570.658,247.8,1962.214,27.866,0.0888720884,0.4501590411,0.5633077345,0.1262859199
20130630,LFVN,45.941,55.484,31.845,0,1.659,17.136,18.795,20.566,21.539,7.608,208.178,3.545,0.2241272647,3.7520366232,0.6345264398,0.0365456484
20130630,TROIF,0.191,6.027,0.481,0,0.01,-0.441,-0.431,0.122,0.122,-2.114,0.05,0,-0.358001693,0.0082960013,0.0206604572,-42.28
20130131,CBK,94.301,135.932,303.68,0,18.595,-15.965,2.63,50.213,60.466,-16.076,430.302,0.097,-0.213023083,3.1655680782,0.8012349932,-0.037359808
20130131,MW,855.153,1496.347,1295.151,0,84.979,198.568,283.547,294.183,387.112,131.716,2488.278,65.609,0.1187449008,1.66290172,0.3489900697,0.0529345998
20130131,SMRT,333.433,491.709,865.825,0,23.911,36.223,60.134,197.081,257.675,25.027,1232.366,10.971,0.1069374535,2.5062913227,1.1010152371,0.0203080903
20130131,BKE,276.873,477.974,590.858,0,33.834,258.175,292.009,128.956,188.325,164.305,1124.007,97.394,0.5672555403,2.3516069912,0.650183498,0.1461779153
20130630,ADAT,9.184,13.193,3.481,0,0.816,-7.371,-6.555,4.333,4.517,-11.349,4.827,0,-1.308091286,0.3658758433,0.5206316275,-2.351149782
20130131,KSS,4719,13905,12289,4448,833,1890,2723,2535,7857,986,19279,575,0.1630291005,1.3864796836,1.2991071429,0.0511437315
20130831,DYII,16.866,41.636,13.134,0.076,0.464,-7.541,-7.077,13.014,13.09,-3.305,6.057,0,-0.115778042,0.1454750697,0.4585581167,-0.545649662
20130331,STE,613.94,1761.109,813.759,492.29,68.153,205.673,273.826,218.837,814.129,159.977,1479.535,67.121,0.168933874,0.8401155181,0.8597108703,0.1081265398
20130430,ISLE,132.3,1553.599,516.863,1156.469,73.419,99.053,172.472,155.799,1411.189,-47.569,965.199,6.732,-0.334028509,0.6212664915,9.9093392318,-0.049284137
20130831,FC,81.108,189.405,61.935,27.376,6.199,21.714,27.913,42.938,82.899,14.319,190.924,5.079,0.13444313,1.0080198516,0.7783505155,0.0749984287
20130228,BBBY,3867.485,6279.952,6525.83,108.364,194.728,1638.218,1832.946,1635.21,2200.222,1037.788,10914.585,596.271,0.2543766377,1.7380045261,0.5393057874,0.0950826807
20130228,FINL,491.694,706.422,927.621,0,31.3,115.997,147.297,134.037,177.89,71.473,1443.365,43.314,0.1352292766,2.0432050531,0.3365737552,0.0495183131
20130630,3BNET,0.178,7.509,7.066,1.316,0.906,-7.96,-7.054,9.573,10.889,-8.244,0.012,0,2.4390532544,0.0015980823,-3.221597633,-687
20130831,JCTCF,21.047,23.658,39.455,0,0.256,4.674,4.93,3.01,3.06,3.132,49.286,1.933,0.1520535974,2.0832699298,0.1485581124,0.0635474577
20130930,SBUX,5471.4,11516.7,11125.6,1299.4,621.4,2207.3,2828.7,5377.3,7034.4,8.3,14892.2,-238.7,0.0018517279,1.2930961126,1.5693728666,0.0005573387
20130731,ITEX,5.374,13.514,9.403,0.003,0.264,1.464,1.728,1.732,1.74,1.07,14.825,0.502,0.0908782062,1.0970105076,0.1477832512,0.0721753794
20130430,HITK,219.557,294.996,113.23,0.888,10.816,39.532,50.348,43.896,49.628,16.251,234.275,6.622,0.0662311304,0.7941633107,0.2022594633,0.0693671967
20130630,PRCP,58.544,74.145,32.106,0,0.66,6.866,7.526,17.25,17.25,6.21,60.886,1.401,0.1091484313,0.8211747252,0.303190087,0.1019938902
20130131,LAYN,381.823,812.226,875.334,96.539,61.502,-25.174,36.328,256.744,397.155,-36.651,1075.624,-8.276,-0.088300556,1.3242915149,0.9568363003,-0.034074175
20130630,ESMC,6.523,7.272,5.891,0,0.014,-1.232,-1.218,2.52,3.444,2.624,11.497,0,0.6854754441,1.5809955996,0.8996865204,0.2282334522
20130630,CREAF,205.833,237.206,110.226,0,1.392,-33.371,-31.979,58.955,74.157,16.668,145.342,-2.501,0.1022269379,0.6127248046,0.454814197,0.1146812346
20130630,SFEG,1.087,25.954,12.185,4.281,4.158,-7.782,-3.624,18.398,22.847,-10.372,14.572,0,-3.338268426,0.5614548817,7.3533955584,-0.711776009
20130331,CMKG,25.918,40.607,117.812,0,0.979,4.695,5.674,18.711,27.297,1.215,130.81,1.821,0.0912847483,3.2213657744,2.050864012,0.0092882807
20130331,KEM,443.425,911.591,670.799,372.707,45.559,0.678,46.237,181.48,634.675,-82.182,842.954,3.318,-0.296775918,0.924706365,2.2919405163,-0.097492864
20130430,PDCO,1361.336,2681.778,2420.723,725,25.72,354.455,380.175,448.519,1287.323,210.272,3637.212,110.845,0.1507915279,1.3562688634,0.9231728525,0.0578113126
20130131,BAMM,215.646,286.47,357.997,5.927,16.847,7.611,24.458,155.883,169.953,2.545,503.787,1.859,0.0218423063,1.7586029951,1.4586111898,0.0050517381
20130331,SPCHA,115.029,133.367,261.405,0,8.455,-1.209,7.246,102.042,118.117,-3.335,360.645,0.002,-0.218688525,2.7041547009,7.7453770492,-0.009247321
20130331,CPWR,593.239,1973.282,267.468,18,65.919,93.424,159.343,555.08,975.056,-17.251,944.549,18.295,-0.017281658,0.4786690397,0.9767888234,-0.018263743
20130331,BBOX,366.682,878.001,672.47,187.648,19.123,64.714,83.837,182.453,395.754,28.806,997.786,17.657,0.0597328755,1.1364292296,0.8206458516,0.028869918
20130630,SWH.,57.367,106.776,16.726,11.106,1.296,-2.883,-1.587,24.922,36.028,-3.645,15.139,-0.151,-0.051520891,0.1417827976,0.5092440776,-0.240768875
20130331,VSCI,9.846,11.377,10.15,17.022,0.795,-8.477,-7.682,2.889,19.973,-10.557,15.287,0.012,1.2281293625,1.3436758372,-2.323522569,-0.690586773
20130630,3PTQM,35.278,217.977,52.941,15.358,22.892,1.173,24.065,120.887,164.668,-4.088,110.667,0,-0.076684988,0.5077003537,3.0889343263,-0.036939648
20130630,3BSRA,20.897,106.559,74.769,27.805,21.92,-19.732,2.188,43.329,80.601,-24.448,87.019,1.784,-0.941829109,0.8166274083,3.1050543185,-0.280950137
20130531,SMIT,9.212,11.625,6.009,0,0.348,-0.562,-0.214,1.61,1.61,-0.54,12.452,-0.008,-0.053919121,1.0711397849,0.1607588617,-0.043366527
20130228,FMETF,54.403,184.837,6.527,33.152,0.26,-3.94,-3.68,7.607,48.683,-7.437,4.887,2.58,-0.054621972,0.0264395116,0.357558353,-1.521792511
20130630,IGPFF,6.039,14.533,2.961,1.071,0.024,0.448,0.472,3.485,4.556,1.628,4.125,0,0.1631753032,0.2838367852,0.4566502957,0.3946666667
20130630,CREE,1515.766,3052.41,740.244,0,153.301,99.967,253.268,207.411,245.758,86.925,1385.982,20.632,0.0309710645,0.4540615448,0.0875626904,0.0627172647
20130430,CYBX,207.358,264.043,17.268,0,4.639,78.347,82.986,29.025,34.475,46.358,254.32,28.917,0.2019358099,0.9631764523,0.1501733691,0.1822821642
20130731,INTU,2396,5486,380,499,232,1233,1465,1280,1955,858,4171,387,0.2429906542,0.7602989428,0.5536675163,0.2057060657
20130930,DEST,138.503,207.981,249.298,0,12.424,37.494,49.918,63.227,85.348,23.943,540.259,13.01,0.1952410852,2.5976363225,0.6959627506,0.0443176328
20130131,PSUN,155.141,313.812,568.454,79.57,33.637,-38.019,-4.382,113.634,249.452,-52.074,803.071,0.848,-0.809105034,2.5590831453,3.8758856433,-0.064843582
20130131,SCVL,328.022,407.196,581.566,0,15.955,49.74,65.695,82.021,114.828,29.338,854.998,18.915,0.1003461391,2.0997210189,0.3927516007,0.0343135306
20130430,OXBT,1.842,3.181,6.547,2.994,0.149,-5.462,-5.313,1.91,4.959,-9.416,1.234,0,5.2958380202,0.3879283244,-2.789088864,-7.630470016
20130331,MCHP,2236.37,3851.405,650.604,983.385,204.097,210.728,414.825,341.611,1917.935,127.389,1581.623,24.788,0.0658862046,0.4106613041,0.9919652231,0.0805432142
20130228,LBIX,2.194,14.127,10.833,0.075,0.681,0.986,1.667,2.064,2.384,0.591,17.24,0.307,0.0503278549,1.2203581794,0.2030145619,0.0342807425
20130131,CHS,597.993,1580.628,1020.786,0,108.471,290.695,399.166,302.411,487.429,180.219,2581.057,108.2,0.1648547062,1.6329313412,0.44587399,0.0698237195
20130331,3AEMD,0.365,0.497,4.795,0,0.01,-3.575,-3.565,9.641,9.641,-4.892,1.23,0,0.5349956255,2.4748490946,-1.054352581,-3.977235772
20130131,0160A,310.432,2043.213,752.785,1138.455,58.847,76.87,135.717,180.576,1601.576,-7.842,1275.664,-5.636,-0.017756664,0.6243421513,3.6264533995,-0.006147387
20130930,SANM,2204.588,2995.848,5390.002,562.512,96.021,167.458,263.479,1206.724,1904.284,79.351,5917.124,24.055,0.0726947756,1.9751082164,1.7445463573,0.0134104001
20130831,JBL,5820.245,9153.781,16575.069,1690.426,418.117,639.988,1058.105,4864.434,6798.214,371.482,18336.894,15.973,0.1577038564,2.0032043589,2.8860202236,0.0202587199
20130630,SPGZ,339.875,371.375,7355.18,8.788,2.226,2.705,4.931,272.585,292.583,3.369,7406.043,1.754,0.042758148,19.942222821,3.7133592243,0.0004548988
20130131,PERY,443.104,763.129,652.305,174.58,13.943,47.501,61.444,169.331,391.889,14.801,969.553,6.708,0.0398690874,1.2704968623,1.0556217002,0.0152657977
20130331,PTEEF,7.093,13.087,9.841,3.601,0.617,0.308,0.925,6.354,11.281,0.373,13.791,0.019,0.2065337763,1.0537938412,6.2464008859,0.0270466246
20130331,TGAFF,295.12,346.446,1025.883,151.875,4.045,38.46,42.505,246.871,406.887,10.434,1132.743,4.797,-0.172631161,3.2696091166,-6.73197002,0.0092112686
20130831,CGEAF,156.833,5253.097,911.943,2877.075,382.714,397.809,780.523,381.024,3909.005,185.083,1692.466,62.842,0.1377011395,0.3221844181,2.9082867839,0.1093569974
20130131,PETM,1317.136,2536.981,4457.692,464.578,238.406,651.217,889.623,754.892,1413.389,389.529,6758.237,223.329,0.3466818916,2.6638894812,1.2579201347,0.057637665
20130331,SPTN,206.169,789.667,2062.616,145.876,39.081,62.953,102.034,192.99,454.012,27.41,2608.16,15.425,0.0816612295,3.3028605729,1.3526150363,0.0105093246
20130930,XRSC,21.061,49.139,15.485,0,6.783,1.137,7.92,9.331,9.889,0.866,56.196,0.155,0.0220636943,1.1436130161,0.2519490446,0.0154103495
20130930,CLNFF,78.884,97.572,188.624,0,1.639,17.444,19.083,29.654,30.775,13.055,232.463,4.741,0.1954429091,2.3824765302,0.460724284,0.0561594748
20130930,GMCR,1521.492,3761.548,2509.521,236.282,229.193,770.137,999.33,597.063,1114.933,483.232,4358.1,256.771,0.1825849245,1.1585921541,0.4212675436,0.1108813474
20130430,BKS,2047.135,3732.536,5156.499,256.892,227.134,-201.672,25.462,1715.47,2443.631,-157.806,6839.005,-97.543,-0.122434159,1.8322676593,1.8958969047,-0.023074409
20130831,COST,15840,30283,91002,5190,946,3053,3999,13257,19271,2039,105156,990,0.1851616418,3.472443285,1.75,0.0193902393
20130630,PTN,24.75,25.074,15.484,0,0.112,-15.586,-15.474,2.06,2.096,-20.862,0.01,-1.753,-0.907911916,0.0003988195,0.0912176865,-2086.2
20130131,URBN,872.284,1797.211,1650.006,0,113.388,374.285,487.673,250.195,442.623,237.314,2794.925,138.258,0.1751927523,1.555145723,0.3267583944,0.0849088974
20130831,SCHN,467.23,1405.512,2332.321,372.663,83.07,12.987,96.057,166.134,624.313,-281.442,2621.911,-57.426,-0.360269278,1.8654490321,0.79917281,-0.107342316
20130630,JDSU,1030.3,1715.2,838.1,0,140,16.8,156.8,347.7,553.9,57,1676.9,-103.9,0.0490829243,0.9776702425,0.4769654697,0.0339912935
20130430,ESYS,11.096,20.169,15.443,2.619,0.548,2.761,3.309,2.984,6.24,1.683,25.365,1.01,0.1208270515,1.2576230849,0.4479862158,0.0663512714
20130331,SPDC,121.046,196.291,431.317,0.06,5.848,5.509,11.357,138.519,142.608,-11.797,485.295,11.834,-0.219752994,2.4723242533,2.6564834305,-0.024308925
20130331,ATSAF,365.348,580.308,432.731,0.918,12.237,56.645,68.882,168.428,181.704,15.031,591.098,13.558,0.0377091048,1.0185935744,0.4558509197,0.0254289475
20130630,HAIN,575.172,2258.494,1229.338,653.464,40.095,193.348,233.443,274.13,1056.939,114.656,1734.683,34.324,0.0954230143,0.7680706701,0.8796426298,0.0660962262
20130630,CGI,117.388,641.162,514.209,268.762,57.58,41.859,99.439,84.89,415.473,27.264,613.648,17.471,0.1208034065,0.9570872884,1.840909393,0.0444293797
20130731,MLNK,291.086,343.696,666.016,0.303,15.251,-2.974,12.277,176.431,186.791,-40.355,754.504,3.779,-0.257193843,2.1952655835,1.1904719416,-0.053485469
20130331,MCZ,45.138,52.523,86.059,0,3.022,2.04,5.062,33.021,35.645,-11.2,122.664,2.036,-0.663585733,2.3354340003,2.1119208437,-0.091306333
20130731,WEBC,208.995,313.721,365.034,12,14.245,12.282,26.527,123.792,155.935,5.753,413.699,3.168,0.036460776,1.3186844362,0.9882689212,0.0139062458
20130430,SGMA,78.94,117.589,173.461,21.152,4.654,2.794,7.448,38.129,65.605,0.493,198.44,0.321,0.0094836873,1.6875728172,1.2620229301,0.0024843781
20130430,DAKT,240.148,319.418,368.821,0,15.607,30.6,46.207,114.692,131.172,22.779,518.322,8.15,0.1210065553,1.6227075494,0.6968116188,0.0439475847
20130630,ATXMF,16.419,17.258,5.55,0,0.541,2.782,3.323,18.311,18.311,0.036,16.91,0,-0.034188034,0.9798354386,-17.38936372,0.0021289178
20130331,NFC.,0.079,0.509,1.799,0,0.013,-2.51,-2.497,5.169,5.169,-6.049,0.799,0,1.2980686695,1.5697445972,-1.109227468,-7.570713392
20130630,BNHLF,6.447,61.503,17.225,12.801,2.524,-19.667,-17.143,59.377,74.045,-30.443,0.082,0,2.4272843247,0.0013332683,-5.903763355,-371.2560976
20130331,QLGC,579.218,825.163,130.55,0,28.63,57.85,86.48,74.007,90.886,73.136,484.538,-11.704,0.0996027385,0.5872027708,0.1237761771,0.150939658
20130331,AOGN,0.375,2.566,0.11,0.865,0.091,-0.574,-0.483,1.157,2.124,-0.749,0.164,0,-1.694570136,0.0639127046,4.8054298643,-4.567073171
20130930,RKT,2416.4,10733.4,7172.6,2841.9,553.4,865.1,1418.5,1243.4,6407.3,727.3,9545.4,-21.8,0.1681190911,0.8893174577,1.4810799565,0.0761937687
20130630,TW,1712.221,5332.077,2588.264,225,176.693,502.36,679.053,1112.873,2587.243,318.812,3596.784,152.551,0.1161498291,0.6745559001,0.9425863276,0.0886380722
20130731,CPRT,306.452,1334.481,584.509,296.41,49.728,291.918,341.646,238.559,572.08,180.025,1046.386,96.847,0.2361290187,0.7841145734,0.7503662771,0.1720445419
20130630,SCSC,1042.06,1164.183,2575.633,5.429,8.457,104.979,113.436,427.682,468.227,34.662,2876.964,18.364,0.0498048727,2.4712300386,0.6727824748,0.0120481174
20130331,MPAA,152.631,367.074,342.067,80.242,5.285,-0.953,4.332,219.773,370.588,-91.511,406.266,-21.72,26.041832669,1.1067686624,-105.4604439,-0.225248975
20130331,EXP,261.271,1476.233,444.084,489.259,56.1,79.327,135.427,100.229,780.063,57.744,642.562,26.352,0.0829452576,0.4352713969,1.1205064855,0.0898652581
20130131,AEO,1141.8,1756.053,2086.125,0,123.998,402.255,526.253,435.902,534.866,232.108,3475.802,137.94,0.1900675327,1.9793263643,0.4379886127,0.0667782572
20130131,JOSB,742.189,894.847,409.03,0,28.521,128.44,156.961,170.349,227.284,79.696,1049.313,49.147,0.1193834889,1.1726172184,0.3404682405,0.0759506458
20130331,FLEX,7771.401,10591.555,21775.125,1657.273,441.797,547.318,989.115,6172.785,8344.797,277.051,23569.475,26.313,0.1233114559,2.2253082763,3.7141503446,0.011754653
20130731,RKIGF,23.471,47.841,32.422,5.594,1.786,2.159,3.945,14.535,20.136,1.673,40.674,-0.149,0.0603862119,0.8501912585,0.7268002166,0.041131927
20130331,CGX,258.345,644.643,732.17,103.134,72.799,52.945,125.744,176.102,366.269,22.225,1048.237,8.262,0.0798386344,1.6260736563,1.3157442865,0.0212022663
20130930,MATW,405.982,1214.927,593.38,351.068,35.459,95.792,131.251,184.006,661.997,54.888,985.357,26.664,0.0992675384,0.8110421449,1.1972528168,0.0557036688
20130331,TARO,909.771,1106.636,158.363,17.269,17.765,361.88,379.645,192.531,215.675,266.206,670.954,67.799,0.2987852442,0.606300536,0.2420700794,0.3967574528
20130331,TESS,157.269,194.3,600.547,2.458,4.979,29.218,34.197,80.717,91.497,17.794,752.565,11.2,0.173088334,3.8732115286,0.8900226647,0.0236444692
20130630,AZPN,285.351,382.748,45.119,0,5.229,55.595,60.824,215.461,280.85,45.262,311.387,12.176,0.4441892873,0.813556178,2.7561875601,0.1453561003
20130331,SNET,0.187,0.199,0.018,0.206,0.006,-0.014,-0.008,0.213,0.419,0.186,0.01,0.001,-0.845454545,0.0502512563,-1.904545455,18.6
20130331,3SMDM,7.786,9.627,26.37,2.5,0.11,1.569,1.679,4.529,7.029,3.141,34.438,-1.62,1.2090069284,3.5772307053,2.7055427252,0.0912073872
20130831,APOL,2149.656,2997.947,1579.464,64.004,161.733,601.439,763.172,1570.315,1879.938,248.526,3681.31,174.024,0.2222933805,1.2279436561,1.6815052473,0.067510207
20130630,BSYBY,3907.449,9650.745,5927.337,4424.589,555.165,2001.636,2556.801,3524.157,8111.493,1489.059,11004.435,422.838,0.9673913043,1.1402679275,5.2697628458,0.1353144437
20130630,GTAX,5.262,13.704,30.892,2.021,1.093,0.137,1.23,8.841,11.188,0.65,37.302,0,0.2583465819,2.7219789842,4.4467408585,0.0174253391
20130131,MIND,57.878,190.407,33.867,4.238,34.805,13.902,48.707,9.48,14.094,17.051,104.685,-3.527,0.0967086942,0.5497959634,0.0799373841,0.1628791135
20130531,GLGI,3.77,12.045,17.441,9.658,1.388,3.067,4.455,6.423,16.081,2.592,24.085,-0.548,-0.64222002,1.99958489,-3.984390486,0.1076188499
20130228,PRXI,11.289,37.77,17.925,2.712,3.525,3.918,7.443,11.788,16.411,1.95,39.465,0.279,0.091296409,1.0448768864,0.7683412145,0.0494108704
20130930,BRKS,330.119,736.763,275.864,0,24.155,3.37,27.525,92.561,104.107,-2.215,450.952,-2.17,-0.003501113,0.612071996,0.1645554614,-0.004911831
20130630,STRT,106.499,169.5,236.823,0,7.49,18.932,26.422,50.725,57.62,9.375,298.179,5.366,0.0837951376,1.7591681416,0.5150160887,0.0314408459
20130131,DLTR,1473.5,2752,4566.4,257,175.4,920.1,1095.5,676.2,1084.7,619.3,7394.5,359.6,0.3714388532,2.6869549419,0.6505727823,0.0837514369
20130430,MJDLF,284.64,686.227,475.589,34.497,52.837,91.13,143.967,87.432,147.898,52.11,695.928,28.759,0.0967995408,1.0141367215,0.2747353384,0.0748784357
20130930,ABC,14393.651,18918.638,85470.605,1396.606,165.829,989.021,1154.85,14870.635,16598.893,433.707,87959.167,331.023,0.1869632223,4.6493392918,7.1554817448,0.0049307766
20130630,IRS,342.665,1551.232,161.633,544.488,40.99,140.62,181.61,299.058,967.985,44.477,407.472,24.749,0.0762575718,0.2626763759,1.6596484851,0.1091535124
20130131,6027B,263.967,1392.428,32.506,755.034,129.244,-26.587,102.657,355.332,1147.028,-97.283,379.949,-18.565,-0.396426243,0.2728679688,4.6741157294,-0.256042258
20130531,DRI,764.9,6936.9,6661,2548.7,394.8,659.9,1054.7,1416.4,4877.4,411.9,8551.9,109.8,0.2,1.232812928,2.3682447196,0.0481647353
20130630,RMD,1448.849,2210.721,505.662,0.769,78.28,379.589,457.869,574.049,600.205,307.133,1514.457,77.986,0.1907047182,0.6850511666,0.3726786943,0.2028007398
20130331,DSWL,69.287,112.565,43.045,0,4.219,-3.993,0.226,10.989,10.989,-1.991,54.074,0.328,-0.019601087,0.4803802248,0.1081850043,-0.036819913
20130731,6033B,50.947,574.312,568.204,355,21.702,22.614,44.316,72.271,498.665,-108.405,649.6,-2.586,-1.433037662,1.1310925072,6.5919996827,-0.166879618
20130930,DIT,81.617,106.375,747.295,18.919,2.413,11.065,13.478,28.249,50.734,5.859,824.653,4.375,0.1053000485,7.752319624,0.9118096368,0.0071048065
20130630,MYGN,483.992,803.821,70.729,0,8.889,229.492,238.381,64.509,75.227,147.139,613.165,86.137,0.2019492337,0.7628128651,0.1032495464,0.2399664038
20130331,CLRX,4.402,6.982,4.319,0.504,0.176,-4.095,-3.919,0.193,1.278,-3.928,0.4,-0.083,-0.688639551,0.0572901747,0.2240532959,-9.82
20130630,EL,4297.2,7145.2,1682.4,1326,342.3,1553.8,1896.1,1934.6,3843.3,1019.8,10183.2,451.4,0.3088524789,1.4251805408,1.1639662013,0.1001453374
20130930,HW,243.883,724.009,477.46,449.42,52.317,56.197,108.514,148.574,639.599,7.137,702.576,3.924,0.0845515934,0.9703967768,7.5772894207,0.0101583316
20130430,NTAP,8418.2,11242.4,2226.7,994.6,344.6,609.5,954.1,3830.6,6524.9,505.3,6332.4,61.3,0.1071118177,0.5632605138,1.3831266561,0.0797959699
20130630,BKI,288.52,895.321,587.588,41.172,48.447,125.448,173.895,81.933,212.628,88.678,812.524,39.607,0.1298944035,0.9075225534,0.3114547828,0.1091389301
20130630,PRXL,1077.457,1779.624,1469.06,424.074,73.186,136.714,209.9,674.228,1240.678,95.972,1995.966,37.178,0.178073499,1.1215661286,2.3020451028,0.0480829834
20130331,WSTL,135.798,145.172,25.22,0,1.392,-10.591,-9.199,8.079,14.095,-44.038,40.044,29.392,-0.33597046,0.2758383159,0.1075322139,-1.099740286
20130930,NUAN,1409.527,5958.603,663.149,2108.091,208.659,94.552,303.211,805.234,3320.589,-115.238,1855.279,18.558,-0.04368362,0.3113614047,1.2587457838,-0.062113569
20130831,MSM,893.489,1943.003,1289.905,241.566,49.228,401.407,450.635,213.579,552.62,237.995,2457.649,145.434,0.1711722597,1.2648714387,0.3974588297,0.0968384826
20130630,RDEN,657.679,1103.732,672.989,250.055,45.969,110.745,156.714,293.359,588.45,40.711,1344.523,6.94,0.0790072232,1.2181607492,1.1419960332,0.0302791399
20130630,ASTC,10.916,48.002,13.569,5.655,2.115,-0.559,1.556,6.609,12.522,-0.185,23.995,0,-0.005214205,0.4998750052,0.3529312289,-0.00770994
20130630,OTEX,717.091,2654.817,392.294,513.75,186.851,221.699,408.55,527.883,1317.609,148.52,1363.336,29.69,0.1110672386,0.5135329478,0.9853433422,0.1089386622
20130630,INBP,9.928,12.611,27.696,9.789,0.426,1.116,1.542,12.416,22.901,0.093,33.623,0.017,-0.009037901,2.6661644596,-2.225558795,0.0027659638
20130930,MGAM,156.816,281.525,36.946,25.9,34.846,53.123,87.969,33.349,72.584,34.934,189.366,16.833,0.1671955241,0.6726436373,0.347389933,0.1844787343
20130531,LNDC,85.66,290.942,371.653,34.372,7.295,20.935,28.23,50.753,110.528,22.587,441.708,9.452,0.125195384,1.5181995037,0.6126353831,0.0511355918
20130630,USAT,10.726,36.576,18.579,0.123,4.579,1.042,5.621,12.016,13.197,0.854,35.94,0.028,0.0365285085,0.9826115486,0.5644809444,0.0237618253
20130630,LPTH,6.078,8.377,5.828,0.003,0.813,0.213,1.026,1.622,2.947,0.215,11.784,0,0.0395948435,1.4067088456,0.5427255985,0.0182450781
20130331,CMCO,313.978,566.867,412.898,151.053,12.115,54.371,66.486,84.237,326.88,78.296,597.263,-35.674,0.3262510053,1.0536210434,1.362073779,0.1310913283
20130731,IDT,290.304,435.407,1355.573,6.624,14.91,24.499,39.409,333.669,346.271,11.607,1620.617,15.872,0.1302167474,3.7220738298,3.8847491474,0.007162087
20130930,SPH,293.322,2727.987,1319.801,1245.237,130.384,194.551,324.935,233.894,1598.861,78.798,1703.606,0.607,0.06978672,0.6244919789,1.4160164587,0.0462536525
